smiles,name,id,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo
c1ccc2c(c1)CCCC2C1=NCCN1,TETRAHYDROZOLINE HYDROCHLORIDE,CHEMBL1200413,,,,,,200.285,2.1082,2,1,4.0,0.7373798417697964,1,24.39,0,0,0,0.1939173,0.9473435,0.7753073,0.10419359,0.054558344,0.110153034,0.0075059785,0.6110987,0.8413021,0.30173045,0.017180597,0.15802152,0.18376662,0.04581648,0.99904317,0.0036340773,0.015147406,0.021035243,0.012243286,0.008382446,0.048169296,0.0018098364,0.8090352,0.0762825,0.060814608,0.00069620524,0.013421993,0.024907805,0.0051587587,0.7907082,0.72114503,-4.945179,3.0267968,-17.314163,1.3106244,-11.403067,2.8559704,0.5411556,44.89499,-1.6429794,-1.2944406
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,DOBUTAMINE HYDROCHLORIDE,CHEMBL1200418,,,,,,301.386,2.956800000000002,4,4,4.0,0.593334886982252,1,72.72,1,1,0,0.21898818,0.37529564,0.4619444,0.33418074,0.10766147,0.049002513,0.04530724,0.19815955,0.69838744,0.22492301,0.13296008,0.10700518,0.09626564,0.048612215,0.96783364,0.015014254,0.034536842,0.17191307,0.07525246,0.1206093,0.15734851,0.0062809465,0.352136,0.059544705,0.26940092,0.012706292,0.049248215,0.23855975,0.0444209,0.7769277,0.63493156,-5.73031,57.33024,24.54333,-14.983412,-17.825686,2.3404686,0.5632884,59.88014,-1.8956318,4.029264
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,MOLINDONE HYDROCHLORIDE,CHEMBL1200419,,,,,,276.38,1.96282,3,1,4.0,0.917711580112694,1,45.33,0,0,0,0.3806116,0.98172426,0.8675831,0.30863848,0.30575308,0.16197734,0.053601135,0.5425892,0.38386196,0.63908637,0.29384136,0.11627696,0.35096318,0.25945735,0.99994344,0.008851829,0.030851925,0.08157955,0.01898383,0.006995258,0.05193443,0.0022437596,0.97125196,0.2149225,0.08957989,0.0061477204,0.01528205,0.016215269,0.013801065,0.59649694,0.7949058,-4.4669576,49.814598,23.834352,21.730276,-10.197053,2.6354127,1.4407699,52.885334,-2.3803935,5.87889
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,MIDAZOLAM HYDROCHLORIDE,CHEMBL1200420,,,,,,325.77400000000006,4.324220000000002,2,0,4.0,0.654885085071007,0,30.18,0,0,0,0.37384877,0.98038757,0.95916116,0.9775179,0.7854754,0.2524436,0.22321789,0.37357387,0.37377793,0.6652813,0.6092802,0.089429386,0.18079141,0.847891,0.99999857,0.00430122,0.032768957,0.5988611,0.103231624,0.0073517277,0.10940467,0.006338285,0.98201245,0.36350504,0.14704917,0.061199974,0.017859524,0.0693202,0.028961057,0.3183419,0.7989566,-4.626746,71.03077,48.644188,42.144707,-9.361407,2.3706203,3.0593019,90.924805,-4.3118253,4.5239115
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,PENTETATE ZINC TRISODIUM,CHEMBL1200424,,,,,,393.3490000000002,-2.6845999999999934,8,5,4.0,0.18191710880196524,0,196.21999999999997,0,0,1,0.2324342,0.23110625,0.043766953,2.3017417e-05,0.24405298,0.00043698,0.054025017,7.565859e-05,0.00576008,0.0027351824,8.818353e-06,0.5531768,0.043690167,0.0145295905,0.00010854824,0.0013198247,0.003919194,5.6898407e-05,1.6147826e-05,0.02737708,0.09452076,4.214475e-05,2.7671438e-05,1.755255e-05,0.095093325,0.005490794,0.00016047283,4.7001463e-06,0.008516616,0.6808866,0.0017003806,-7.2521143,-37.47991,3.4686985,6.684953,-31.310017,2.2103155,-5.8354173,24.675314,-1.651515,-3.5416374
C#CCN(C)Cc1ccccc1,PARGYLINE HYDROCHLORIDE,CHEMBL1200425,,,,,,159.232,1.7516,1,0,4.0,0.6072627909596671,0,3.24,0,1,0,0.17065385,0.97353,0.7787466,0.45899493,0.2251031,0.16231951,0.022295635,0.47733775,0.7399308,0.3556481,0.0071284203,0.32979137,0.10188024,0.049723465,0.9997584,0.0031116933,0.0064175883,0.010578461,0.010386458,0.010542064,0.061876643,0.006196077,0.94172275,0.026410555,0.067417994,0.0017226746,0.030749908,0.021125361,0.0062730387,0.8796042,0.55303925,-4.2401285,98.80977,59.38612,9.892744,-4.217637,2.4274871,1.9995298,57.542427,-2.1378043,0.36612892
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,METHIXENE HYDROCHLORIDE,CHEMBL1200426,,,,,,309.47800000000007,5.015000000000005,2,0,3.0,0.7664689844331225,1,3.24,0,0,0,0.1499653,0.9956169,0.8278411,0.32495517,0.22798438,0.22681193,0.027095998,0.76134753,0.91483897,0.6538272,0.06819804,0.092651725,0.46481904,0.14048533,0.9999577,0.0017269582,0.011503318,0.025015498,0.01836746,0.0052790837,0.05209921,0.003297349,0.95108414,0.7874805,0.07206933,0.000512185,0.0101968525,0.05987308,0.006003401,0.7691143,0.9687373,-4.3337812,47.070908,14.362592,46.727,-7.727881,3.1246083,3.1222796,88.033875,-4.044458,9.997227
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,ESTRADIOL ACETATE,CHEMBL1200430,,,,,,314.425,3.8289000000000026,3,1,4.0,0.6328232396055683,5,46.53,0,1,0,0.20811918,0.5909747,0.7877222,0.27825016,0.29184997,0.25897798,0.17721298,0.22230677,0.039040156,0.72216237,0.07976463,0.022069156,0.06598588,0.16339907,0.99995965,0.6050681,0.7171804,0.026851762,0.15313676,0.68696404,0.824374,0.026735196,0.9620333,0.28146836,0.49040136,0.031505164,0.06766707,0.35060993,0.13399968,0.6491517,0.31998506,-4.6130037,105.19655,74.45619,11.546476,-8.254596,2.034266,3.5716147,97.949814,-4.869178,2.4495704
CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,METHYLDOPATE HYDROCHLORIDE,CHEMBL1200432,,,,,,239.27100000000002,0.9207999999999996,5,3,4.0,0.5364059398397247,1,92.78,1,1,0,0.40350738,0.57697546,0.8336118,0.06515751,0.02699767,0.123124264,0.0128779765,0.22401938,0.04615071,0.35086423,0.062227003,0.10498242,0.15949364,0.18035236,0.992517,0.012958701,0.034797095,0.10687709,0.012511553,0.025003338,0.077219866,0.0030140406,0.5806097,0.015238578,0.07284226,0.011539596,0.016363727,0.034528732,0.020528555,0.593795,0.2421473,-5.233657,60.295055,25.542206,-20.89443,-14.671698,2.320653,0.2537729,40.96684,-0.747365,-0.5744607
C[N+](C)(C)CCO,OXTRIPHYLLINE,CHEMBL1200434,R03DA,RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,Xanthines,104.17299999999999,-0.3150999999999999,1,1,4.0,0.47618393148924254,0,20.23,0,1,0,0.17445216,0.34789863,0.48439646,0.0012419187,0.0011264662,0.0029725756,0.00011441931,0.2560004,0.001668692,0.021443395,4.581015e-05,0.20044532,0.00071630004,0.0045733773,0.25355047,0.0050087925,0.011861982,0.0022715884,0.0005517319,0.0051351553,0.04814924,3.4195156e-05,0.28452295,7.174656e-05,0.024620838,0.0003123255,0.0005126189,0.0007602831,0.00066028966,0.8744024,0.014937492,-4.776239,33.27465,-41.15989,21.971682,-11.513985,1.0524396,-2.733579,-38.024452,0.88517606,2.3607898
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,OXANDROLONE,CHEMBL1200436,A14AA,ALIMENTARY TRACT AND METABOLISM,ANABOLIC AGENTS FOR SYSTEMIC USE,ANABOLIC STEROIDS,Androstan derivatives,306.446,3.543100000000003,3,1,4.0,0.6962908532154631,7,46.53,0,0,0,0.15172458,0.542343,0.7604386,0.060632087,0.19799745,0.14701587,0.12946357,0.1709956,0.02101837,0.7475419,0.06390121,0.010385175,0.052617133,0.08766748,0.999987,0.79385054,0.85632306,0.0065783067,0.12469518,0.64168566,0.829848,0.007888446,0.9816623,0.18353224,0.4611508,0.012086749,0.037094355,0.17607498,0.0712648,0.5971756,0.25738004,-4.5325146,92.35164,47.727318,7.487117,-7.765303,1.5841953,2.5203214,85.097694,-4.122543,1.1537524
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,QUINIDINE GLUCONATE,CHEMBL1200437,,,,,,324.4240000000001,3.1732000000000014,4,1,4.0,0.8776016184783941,5,45.59,0,1,0,0.39050093,0.7920478,0.78451186,0.35803127,0.1343252,0.1556882,0.05970508,0.61791885,0.6883407,0.52700293,0.4523186,0.060293663,0.52379435,0.2919503,0.99720174,0.045531504,0.11142059,0.44825,0.11750772,0.047969323,0.12787393,0.012286522,0.7977907,0.41700977,0.20689054,0.043481994,0.05123775,0.12124698,0.0763985,0.4687069,0.89580214,-4.8598914,35.690086,21.450245,8.445586,-11.844363,3.013605,2.125985,74.64384,-3.4516006,2.0847661
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,TIOCONAZOLE,CHEMBL1200438,G01AF;D01AC,GENITO URINARY SYSTEM AND SEX HORMONES;DERMATOLOGICALS,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS;ANTIFUNGALS FOR DERMATOLOGICAL USE,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS;ANTIFUNGALS FOR TOPICAL USE",Imidazole derivatives;Imidazole and triazole derivatives,387.71900000000005,5.8629000000000016,3,0,3.0,0.5291897722454129,1,27.05,0,0,0,0.20061894,0.7206707,0.43881097,0.9965814,0.99966776,0.031960145,0.99276197,0.030887064,0.9932801,0.34002948,0.99871933,0.071629286,0.04797082,0.69711053,0.9999999,0.00215905,0.007469421,0.83378536,0.91584796,0.04340803,0.10942133,0.005852905,0.85626423,0.54104364,0.623332,0.028782915,0.68194854,0.6382469,0.08965504,0.55751306,0.8866957,-4.869737,83.14595,63.301155,83.523315,-9.963847,2.7431414,3.726822,93.246025,-4.3414273,13.86348
O=C(O)CNC(=O)c1ccccc1[123I],IODOHIPPURATE SODIUM I 123,CHEMBL1200439,V09CX,VARIOUS,DIAGNOSTIC RADIOPHARMACEUTICALS,RENAL SYSTEM,Other renal system diagnostic radiopharmaceuticals,301.072589,1.1055999999999995,2,2,4.0,0.8218517427715611,0,66.4,0,1,0,0.13537751,0.85927963,0.8928133,0.021898583,0.027946528,0.28076062,0.010966801,0.06166599,0.014088223,0.17349106,0.00074768194,0.44765678,0.1309731,0.45245805,0.9564966,0.008804137,0.017951462,0.009806823,0.0012550093,0.0058965622,0.063454494,0.00924025,0.33326712,0.003062869,0.039369047,0.0049409983,0.0052162544,0.0014760911,0.009808151,0.49380177,0.035563454,-5.152402,0.5881249,-18.639772,12.331099,-13.51329,1.8218524,-1.7022886,68.04121,-1.7384899,0.4200283
CN(C)CCN(Cc1ccccc1)c1ccccn1,TRIPELENNAMINE HYDROCHLORIDE,CHEMBL1200446,,,,,,255.36500000000004,2.649800000000001,3,0,4.0,0.7908033413514379,0,19.37,0,0,0,0.069210775,0.9622108,0.8505085,0.137346,0.07333676,0.13899598,0.0069639347,0.65439373,0.77743226,0.3248051,0.012513034,0.2386467,0.17974181,0.058377095,0.9996042,0.0011382197,0.009127838,0.014030276,0.0054930514,0.004016105,0.049108796,0.00061537634,0.90598124,0.061866928,0.029481355,0.00027986072,0.0043939217,0.007984286,0.0012934805,0.7784873,0.79396427,-4.4646864,77.873436,42.34317,3.983368,-9.348536,2.5982125,1.5126749,56.65606,-2.3929958,0.69314826
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,TILUDRONATE DISODIUM,CHEMBL1200448,,,,,,318.61100000000005,2.0711000000000013,3,4,4.0,0.4959187141654929,0,115.06,0,1,1,0.008575123,0.37858233,0.39204246,0.0964464,0.08606159,0.07928658,0.055467486,0.004817794,0.12326731,0.071530804,0.001155562,0.33034545,0.08916764,0.2262659,0.19170102,0.004962963,0.010088045,0.008473405,0.006710031,0.068768695,0.06859397,0.0143626705,0.013409925,0.0026298321,0.17966464,0.006242966,0.006331337,0.025475984,0.012897067,0.20488624,0.061056875,-6.662402,-28.052118,-9.57452,106.92625,-23.67027,2.3200452,-2.0696645,75.658424,-1.2817593,2.119886
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,TRIAMCINOLONE DIACETATE,CHEMBL1200449,,,,,,478.5130000000003,1.7620999999999991,8,2,4.0,0.5855060519155003,8,127.2,0,0,0,0.33180487,0.91147006,0.8042204,0.00095823855,0.028530857,0.03416792,0.008710588,0.05314069,0.005348307,0.77221,0.07793252,0.0029739258,0.05033601,0.16447088,0.9999782,0.8332879,0.95835954,0.00259517,0.04775221,0.031359322,0.31822324,0.001566652,0.9790324,0.1494787,0.15249117,0.010806652,0.004371802,0.03561557,0.032072715,0.34624675,0.16075751,-4.7494373,108.58092,95.50407,-14.900202,-13.720136,2.0369537,1.9276292,80.06969,-4.1140876,-1.6528924
CCCCCCCCCCCCCCCCCCCCCCO,DOCOSANOL,CHEMBL1200453,D06BB,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,Antivirals,326.60900000000004,7.800600000000008,1,1,3.0,0.226191976485649,0,20.23,0,1,2,0.002698048,0.99489784,0.366603,0.73651713,0.101968706,0.07768897,0.042569283,0.20651145,0.028498862,0.5113386,0.010375617,0.02455486,0.0017142186,0.08744388,1.0,0.00027279314,0.008734105,0.00042206398,0.0020910294,0.009976714,0.08727221,0.0018730767,0.9775783,0.24447599,0.018137608,8.707472e-05,0.032348674,0.011161132,0.0013173546,0.9447867,0.35592723,-4.627348,143.77469,110.50816,76.51764,-1.7701648,1.6831497,4.0465713,103.25539,-6.5126557,17.36308
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,VALGANCICLOVIR HYDROCHLORIDE,CHEMBL1200454,,,,,,354.3670000000001,-1.4366999999999974,9,4,4.0,0.41429377068433665,2,171.37,0,0,0,0.7227112,0.6194189,0.88225394,0.002205449,0.0028268928,0.065784104,0.0024585384,0.020373482,0.0012933657,0.23926754,0.005223873,0.1792126,0.2272956,0.89682734,0.93761414,0.007379149,0.016053215,0.015971111,0.0016862492,0.0031452428,0.06024921,0.0003594659,0.13057986,0.0012142718,0.042895954,0.008366929,0.0026184,0.0007719628,0.05181492,0.36821157,0.059123136,-6.2621636,9.554659,11.56248,-7.9739304,-24.53857,2.2161174,-1.1788048,38.84357,-2.3732548,5.2199454
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,IOHEXOL,CHEMBL1200455,V08AB,VARIOUS,CONTRAST MEDIA,"X-RAY CONTRAST MEDIA, IODINATED","Watersoluble, nephrotropic, low osmolar X-ray contrast media",821.1410000000001,-1.6274999999999986,9,8,2.0,0.11425581094764041,3,199.89,0,1,1,0.08658882,0.061113905,0.44961834,3.9220442e-05,0.015178328,0.013629909,0.00728622,0.0043131923,0.0027697133,0.107317485,0.018251404,0.086221024,0.01708624,0.13131963,0.27120718,0.015962046,0.032449752,0.0005602562,0.0014005709,0.011111189,0.045441292,0.0007967733,0.014172619,0.0025868728,0.04493379,0.0016046464,0.0020766542,0.00016121814,0.012387766,0.40033865,0.03673945,-6.3752813,7.8160934,9.971279,14.240384,-29.225903,1.2837349,-2.0039847,42.330208,-1.5074476,0.10789828
O=C(O)CC(O)(CC(=O)O)C(=O)O,POTASSIUM CITRATE ANHYDROUS,CHEMBL1200458,,,,,,192.123,-1.2484999999999995,4,4,4.0,0.4274213512497734,0,132.13,0,0,1,0.1780325,0.76975274,0.3187098,0.012087519,0.08761741,0.0718021,0.04147086,0.011150343,0.0484032,0.11460917,0.0018589068,0.45545053,0.24021867,0.18461578,0.17366312,0.01810256,0.016857296,0.010091541,0.003318442,0.029977769,0.05628755,0.00889514,0.024291392,0.0018361195,0.3190959,0.013474179,0.033877723,0.0024498566,0.03778015,0.52367395,0.02989173,-6.349723,-45.987633,-39.092403,34.67199,-22.19643,1.9006916,-4.7753625,21.417557,0.32437223,1.5548217
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,MIDODRINE HYDROCHLORIDE,CHEMBL1200461,,,,,,254.28599999999997,-0.18789999999999946,5,3,4.0,0.6540368201081147,1,93.80999999999999,0,0,0,0.23184696,0.77189255,0.9100472,0.118785,0.10643581,0.12213421,0.018335026,0.33270872,0.047030542,0.38717148,0.22725888,0.12624219,0.075356595,0.28333554,0.99974996,0.0036320102,0.026476476,0.07263453,0.009600891,0.003565117,0.03987188,0.00034393766,0.8599223,0.015776908,0.025645504,0.0023612373,0.0048036156,0.0030315202,0.0028073103,0.40372792,0.40290236,-5.2551537,17.827936,-8.040126,-7.3571825,-14.536514,2.1545086,-0.7653472,24.164536,-0.64830965,-2.5498288
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,HYDROXYZINE PAMOATE,CHEMBL1200467,,,,,,374.91200000000015,3.055900000000001,4,1,4.0,0.720292463198365,1,35.940000000000005,0,1,0,0.06309204,0.9350691,0.5537278,0.025246242,0.22760108,0.112319544,0.08262856,0.4218038,0.8974966,0.4783966,0.18236765,0.18882093,0.33803573,0.09213269,0.9986377,0.004177598,0.014337087,0.008511262,0.025840545,0.015944134,0.071372576,0.0044466173,0.80293447,0.63669235,0.15968391,0.0012336039,0.016530434,0.055817284,0.008654334,0.65405023,0.95507276,-4.965369,62.14434,37.00985,49.277855,-12.961804,2.554242,2.888451,88.788956,-3.3609722,16.028364
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,MALATHION,CHEMBL1200468,P03AX,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INCL. SCABICIDES","Other ectoparasiticides, incl. scabicides",330.3640000000001,2.1218000000000004,8,0,4.0,0.4701971932858886,1,71.06,0,1,1,0.04984819,0.95538455,0.7216689,0.93915284,0.9822151,0.17715757,0.74235755,0.12731759,0.06451991,0.5929845,0.34453663,0.12809771,0.008514029,0.6243163,0.999996,0.0022368634,0.006470359,0.12536642,0.07151211,0.010904751,0.06439802,0.0068766745,0.99239075,0.017550712,0.07669313,0.01188335,0.027375111,0.032233443,0.005776168,0.55673265,0.11763718,-4.686564,118.99507,125.37112,8.455612,-7.0946093,2.6808681,2.2094083,76.357864,-2.8974128,0.380493
CN(C)CCCN1c2ccccc2Sc2ccccc21,PROMAZINE HYDROCHLORIDE,CHEMBL1200469,,,,,,284.42800000000005,4.241000000000003,3,0,4.0,0.8288580486751157,0,6.48,1,0,0,0.23010774,0.992887,0.90610856,0.6194587,0.12505716,0.2894617,0.012099246,0.8383439,0.8918241,0.6446237,0.038110644,0.16021416,0.3999434,0.16109923,0.99991834,0.002778521,0.01353086,0.0474723,0.0134532545,0.0053540883,0.058284562,0.003588618,0.96426946,0.47579718,0.056306202,0.00089168374,0.0078067235,0.033479113,0.0069554327,0.7890443,0.94016296,-4.2663407,89.12687,46.811455,23.737804,-8.2691765,2.5042877,2.6447413,87.150185,-3.8907738,6.376944
COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,ESOMEPRAZOLE SODIUM,CHEMBL1200470,,,,,,345.4240000000001,2.8997400000000013,5,1,4.0,0.7189882148938236,1,83.09,0,1,0,0.77671707,0.78226185,0.9362196,0.8867604,0.70441556,0.19009611,0.29968986,0.28380638,0.17194033,0.7937482,0.8875843,0.12978439,0.22138527,0.92191637,0.99991,0.02070937,0.030375412,0.82828027,0.36347324,0.033806425,0.16455841,0.011048998,0.9715277,0.36636037,0.46700114,0.20174484,0.08870361,0.36809093,0.15339878,0.40450138,0.8210284,-5.2241044,55.331615,47.872417,-18.319794,-13.973521,2.417461,1.8110193,87.29775,-3.3211017,-1.4522989
On1ccccc1=S,PYRITHIONE ZINC,CHEMBL1200471,D11AX,DERMATOLOGICALS,OTHER DERMATOLOGICAL PREPARATIONS,OTHER DERMATOLOGICAL PREPARATIONS,Other dermatologicals,127.168,1.45489,2,1,4.0,0.4212788259507954,0,25.16,0,2,0,0.522833,0.83267975,0.8612291,0.81815034,0.18015058,0.12807366,0.060119055,0.075414285,0.03578932,0.28181553,0.022298224,0.17605463,0.05022211,0.5348417,0.9999056,0.01950815,0.017567435,0.37446308,0.031139154,0.071186125,0.18486153,0.022563376,0.9073386,0.007465075,0.39961222,0.073378526,0.14751026,0.24573688,0.09152259,0.8568922,0.07472519,-4.2578773,72.15227,21.212433,-7.0958786,-7.987897,2.4717927,1.1385882,42.00481,-0.6828871,-1.3918027
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,QUAZEPAM,CHEMBL1200472,N05CD,NERVOUS SYSTEM,PSYCHOLEPTICS,HYPNOTICS AND SEDATIVES,Benzodiazepine derivatives,386.8010000000001,5.026200000000003,2,0,3.0,0.5313446230748395,0,15.6,0,1,0,0.079507574,0.940564,0.6798784,0.9563729,0.97758424,0.15527822,0.8889693,0.09444137,0.22956261,0.599326,0.5109044,0.07780261,0.023299422,0.831905,0.99999917,0.0038450256,0.01340753,0.3413403,0.17608021,0.041627478,0.22183041,0.038286395,0.95506173,0.6252155,0.31979465,0.026902217,0.11823447,0.506883,0.07401052,0.5188383,0.5736396,-4.6371536,81.51521,81.53599,66.53056,-5.4033346,2.773727,3.8924174,99.17857,-6.077498,5.6199255
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,CYCLOPENTOLATE HYDROCHLORIDE,CHEMBL1200473,,,,,,291.39100000000013,2.1801000000000004,4,1,4.0,0.816248731137982,1,49.769999999999996,0,0,0,0.2446369,0.94259167,0.8575951,0.03194814,0.035488814,0.1797683,0.0074002966,0.51523465,0.18742007,0.5585226,0.038267028,0.10770021,0.24280448,0.07362988,0.9991767,0.0076462687,0.024428865,0.008032529,0.006079908,0.012378241,0.068232335,0.0034434553,0.9235756,0.060032375,0.04189569,0.0017864195,0.011010652,0.00954091,0.0068464787,0.74045634,0.5721178,-4.3995805,32.575207,8.534878,12.848169,-10.403578,2.8950112,0.77833855,37.50911,-1.6654537,1.2453609
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,DEMECLOCYCLINE HYDROCHLORIDE,CHEMBL1200474,,,,,,464.8580000000002,0.2649000000000006,9,6,3.0,0.3342986617953946,5,181.61999999999998,0,1,0,0.2906994,0.12124343,0.82757586,0.0080028,0.013362748,0.040936302,0.01364696,0.0066418364,0.004288473,0.17201166,0.0035707601,0.059804015,0.21916628,0.87111795,0.7077971,0.00738852,0.061077707,0.039491616,0.0038564957,0.011661971,0.08514436,0.0022224896,0.03275443,0.006836895,0.02471773,0.014283235,0.0007085302,0.013259028,0.034959,0.2266567,0.09446224,-5.739325,10.2321005,16.096344,17.269354,-23.168564,2.4745767,0.23350641,68.51971,-3.1670883,4.755426
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,DAUNORUBICIN CITRATE,CHEMBL1200475,,,,,,527.5260000000003,1.0288999999999997,11,5,2.0,0.3051291560965146,6,185.84,1,1,0,0.9797491,0.13780881,0.5991725,0.043638133,0.0654494,0.025548398,0.037288934,0.030255374,0.03766454,0.6169333,0.11230526,0.046913177,0.43586475,0.9547604,0.9534313,0.64529216,0.12234022,0.33781976,0.65538347,0.2007589,0.3156004,0.15221234,0.52034837,0.44696587,0.7819168,0.67290056,0.11873984,0.87372303,0.8160467,0.5622182,0.7113072,-5.9003386,18.54252,31.686665,51.8375,-23.162067,2.8742344,1.1328593,81.93951,-3.7576778,15.608057
O=c1[nH]cnc2[nH]ncc12,ALLOPURINOL SODIUM,CHEMBL1200477,,,,,,136.114,-0.35380000000000006,3,2,4.0,0.5192368565638923,0,74.43,0,0,0,0.1022266,0.72742665,0.89332885,0.024290951,0.0038815928,0.14744002,0.003455074,0.013224485,0.00072417443,0.08945243,0.00094009115,0.28492457,0.07844065,0.9358886,0.99802315,0.0030707093,0.0066125826,0.028942812,0.0043088687,0.0018288607,0.03893795,0.0007945793,0.28424388,0.00024827252,0.027360832,0.007521745,0.009057337,0.001313805,0.011562917,0.1895338,0.007698561,-5.2485137,13.441771,-17.807016,2.4940631,-17.512402,2.0834384,-0.4456535,52.509666,-2.1492643,3.2288795
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,DYCLONINE HYDROCHLORIDE,CHEMBL1200478,,,,,,289.4189999999999,3.9242000000000035,3,0,4.0,0.5363384776583598,0,29.54,0,1,0,0.264999,0.9835925,0.75269425,0.37503976,0.1414024,0.1874985,0.03142445,0.7150613,0.75179946,0.68422675,0.10883097,0.10554818,0.5290875,0.17187162,0.99958,0.012125661,0.033585668,0.06476229,0.040448293,0.02349506,0.12086793,0.0092667835,0.9395253,0.68171847,0.16926368,0.0055259094,0.03298508,0.100695625,0.029788947,0.7190708,0.9162348,-4.36923,84.139114,52.315826,28.831766,-8.182556,2.5637228,2.5121317,81.37871,-3.6879818,6.7221513
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,CEFOPERAZONE SODIUM,CHEMBL1200482,,,,,,645.6800000000003,-1.1119999999999965,12,4,2.0,0.14453824042940433,3,220.25999999999996,0,1,1,0.34551448,0.037177138,0.5227947,2.2365773e-05,0.0067139803,0.027390396,0.004350978,0.00023509368,0.0018511135,0.102970935,0.002103061,0.121481456,0.021256138,0.9612816,0.05339219,0.0075814202,0.024926443,0.0001995591,0.0018578824,0.008928329,0.058297902,0.0035893056,0.0046599386,0.0048236893,0.11032383,0.009502143,0.0028520778,0.0011050366,0.06788981,0.52042997,0.00735977,-6.699559,14.966644,50.27831,-0.9125439,-27.764782,2.2376752,-1.1858809,80.31729,-3.1568258,0.13923521
